诵	誦	read aloud										2444	2624	deck:current tag:RSH is:suspended (hanzi:诵 or keyword:"say" or keyword:"mouth" or keyword:"one" or keyword:"month" or keyword:"two" or keyword:"p.walking stick" or keyword:"p.chop" or keyword:"p.chop-rack" or keyword:"p.top hat" or keyword:"p.stamp")	9	RSH RSH2 RSH2-36 Traditional
范	範	model										2445	2625	deck:current tag:RSH is:suspended (hanzi:范 or keyword:"p.flower" or keyword:"p.fingerprint" or keyword:"p.stamp" or keyword:"water")	8	RSH RSH2 RSH2-36 Traditional
扼		clutch (v.)										2446	2626	deck:current tag:RSH is:suspended (hanzi:扼 or keyword:"hand" or keyword:"factory" or keyword:"p.fingers" or keyword:"p.fingerprint" or keyword:"p.stamp")	7	RSH RSH2 RSH2-36 SameSimpTrad
卷		exam paper										2447	2627	deck:current tag:RSH is:suspended (hanzi:卷 or keyword:"one" or keyword:"p.fingerprint" or keyword:"half" or keyword:"two" or keyword:"p.horns" or keyword:"p.walking stick" or keyword:"p.quarter" or keyword:"p.stamp")	8	RSH RSH2 RSH2-36 SameSimpTrad
倦		worn out										2448	2628	deck:current tag:RSH is:suspended (hanzi:倦 or keyword:"one" or keyword:"p.stamp" or keyword:"exam paper" or keyword:"p.fingerprint" or keyword:"half" or keyword:"two" or keyword:"p.horns" or keyword:"p.walking stick" or keyword:"p.quarter" or keyword:"person")	10	RSH RSH2 RSH2-36 SameSimpTrad
圈		circle (n.)										2449	2629	deck:current tag:RSH is:suspended (hanzi:圈 or keyword:"one" or keyword:"exam paper" or keyword:"p.fingerprint" or keyword:"half" or keyword:"two" or keyword:"p.horns" or keyword:"p.walking stick" or keyword:"p.pent in" or keyword:"p.quarter" or keyword:"p.stamp")	11	RSH RSH2 RSH2-36 SameSimpTrad
p.夗		p.nameplate										v2p158	2630		5	Primitive RSH RSH2 RSH2-36
怨		resentment										2450	2631	deck:current tag:RSH is:suspended (hanzi:怨 or keyword:"heart" or keyword:"month" or keyword:"p.fingerprint" or keyword:"p.nameplate" or keyword:"evening" or keyword:"p.stamp")	9	RSH RSH2 RSH2-36 SameSimpTrad
宛		winding	<span class="tone3">wǎn</span><!--wan-->									2451	2632	deck:current tag:RSH is:suspended (hanzi:宛 or keyword:"month" or keyword:"p.fingerprint" or keyword:"p.sow" or keyword:"p.nameplate" or keyword:"evening" or keyword:"house" or keyword:"p.house" or keyword:"p.stamp")	8	FSI-StandardChinese-ORN1 RSH RSH2 RSH2-36 SameSimpTrad
腕		wrist										2452	2633	deck:current tag:RSH is:suspended (hanzi:腕 or keyword:"month" or keyword:"p.fingerprint" or keyword:"p.sow" or keyword:"p.nameplate" or keyword:"evening" or keyword:"house" or keyword:"p.house" or keyword:"winding" or keyword:"p.stamp")	12	RSH RSH2 RSH2-36 SameSimpTrad
婉		tactful	<span class="tone3">wǎn</span><!--wan-->									2453	2634	deck:current tag:RSH is:suspended (hanzi:婉 or keyword:"month" or keyword:"p.fingerprint" or keyword:"p.sow" or keyword:"p.nameplate" or keyword:"woman" or keyword:"evening" or keyword:"house" or keyword:"p.house" or keyword:"winding" or keyword:"p.stamp")	11	FSI-StandardChinese-ORN1 RSH RSH2 RSH2-36 SameSimpTrad
碗		bowl										2454	2635	deck:current tag:RSH is:suspended (hanzi:碗 or keyword:"mouth" or keyword:"factory" or keyword:"month" or keyword:"p.fingerprint" or keyword:"p.sow" or keyword:"p.nameplate" or keyword:"stone" or keyword:"evening" or keyword:"house" or keyword:"p.house" or keyword:"winding" or keyword:"p.stamp")	13	RSH RSH2 RSH2-36 SameSimpTrad
苍	蒼	ash-colored										2455	2636	deck:current tag:RSH is:suspended (hanzi:苍 or keyword:"p.flower" or keyword:"storehouse" or keyword:"p.stamp" or keyword:"p.fingerprint" or keyword:"p.umbrella")	7	RSH RSH2 RSH2-36 Traditional
抢	搶	rob										2456	2637	deck:current tag:RSH is:suspended (hanzi:抢 or keyword:"p.fingerprint" or keyword:"storehouse" or keyword:"p.fingers" or keyword:"p.stamp" or keyword:"hand" or keyword:"p.umbrella")	7	RSH RSH2 RSH2-36 Traditional
诡	詭	deceitful										2457	2638	deck:current tag:RSH is:suspended (hanzi:诡 or keyword:"p.bound up" or keyword:"say" or keyword:"mouth" or keyword:"factory" or keyword:"one" or keyword:"p.fingerprint" or keyword:"two" or keyword:"danger" or keyword:"p.top hat" or keyword:"p.stamp")	8	RSH RSH2 RSH2-36 Traditional
跪		kneel										2458	2639	deck:current tag:RSH is:suspended (hanzi:跪 or keyword:"p.bound up" or keyword:"mouth" or keyword:"stop (v.)" or keyword:"p.fingerprint" or keyword:"danger" or keyword:"lower leg" or keyword:"factory" or keyword:"p.stamp")	13	RSH RSH2 RSH2-36 SameSimpTrad
p.<img src="rsh-zipper.jpg">		p.zipper										v2p159	2640		10	Primitive PrimitiveImage RSH RSH2 RSH2-36
舆	輿	popular										2459	2641	deck:current tag:RSH is:suspended (hanzi:舆 or keyword:"one" or keyword:"car" or keyword:"p.animal legs" or keyword:"p.zipper" or keyword:"p.staples" or keyword:"p.tool")	14	RSH RSH2 RSH2-36 Traditional
酌		pour wine										2460	2642	deck:current tag:RSH is:suspended (hanzi:酌 or keyword:"p.whiskey bottle" or keyword:"p.bound up" or keyword:"ladle" or keyword:"p.a drop of")	10	RSH RSH2 RSH2-37 SameSimpTrad
酬		reward (n./v.)										2461	2643	deck:current tag:RSH is:suspended (hanzi:酬 or keyword:"p.whiskey bottle" or keyword:"stream" or keyword:"p.a drop of" or keyword:"state")	13	RSH RSH2 RSH2-37 SameSimpTrad
酷		brutal										2462	2644	deck:current tag:RSH is:suspended (hanzi:酷 or keyword:"p.whiskey bottle" or keyword:"cow" or keyword:"declare" or keyword:"mouth")	14	RSH RSH2 RSH2-37 SameSimpTrad
醇		mellow wine										2463	2645	deck:current tag:RSH is:suspended (hanzi:醇 or keyword:"mouth" or keyword:"enjoy" or keyword:"p.whiskey bottle" or keyword:"child" or keyword:"p.top hat" or keyword:"tall" or keyword:"p.hood")	15	RSH RSH2 RSH2-37 SameSimpTrad
醋		vinegar										2464	2646	deck:current tag:RSH is:suspended (hanzi:醋 or keyword:"p.flower" or keyword:"one" or keyword:"day" or keyword:"p.whiskey bottle" or keyword:"times past" or keyword:"p.salad")	15	RSH RSH2 RSH2-37 SameSimpTrad
p.<img src="rsh-chocolate-turtle.jpg"/>		p.chocolate turtle										v2p160	2647		6	Primitive PrimitiveImage RSH RSH2 RSH2-37
酱	醬	thick sauce										2465	2648	deck:current tag:RSH is:suspended (hanzi:酱 or keyword:"p.chocolate turtle" or keyword:"month" or keyword:"p.whiskey bottle" or keyword:"evening" or keyword:"portent")	13	RSH RSH2 RSH2-37 Traditional
奖	獎	award (n.)										2466	2649	deck:current tag:RSH is:suspended (hanzi:奖 or keyword:"p.chocolate turtle" or keyword:"month" or keyword:"evening" or keyword:"large" or keyword:"portent")	9	RSH RSH2 RSH2-37 Traditional
浆	漿	thick liquid										2467	2650	deck:current tag:RSH is:suspended (hanzi:浆 or keyword:"p.chocolate turtle" or keyword:"month" or keyword:"evening" or keyword:"water" or keyword:"portent")	10	RSH RSH2 RSH2-37 Traditional
桨	槳	oar										2468	2651	deck:current tag:RSH is:suspended (hanzi:桨 or keyword:"p.chocolate turtle" or keyword:"month" or keyword:"evening" or keyword:"tree" or keyword:"portent")	10	RSH RSH2 RSH2-37 Traditional
蒋	蔣	Jiang	<span class="tone3">jiǎng</span><!--jiang-->									2469	2652	deck:current tag:RSH is:suspended (hanzi:蒋 or keyword:"p.flower" or keyword:"ten" or keyword:"p.a drop of" or keyword:"portent" or keyword:"general (military rank)" or keyword:"chinese inch")	12	FSI-StandardChinese-ORN1 RSH RSH2 RSH2-37 Traditional
p.卒		p.foot soldiers										v2p161	2653		8	Primitive RSH RSH2 RSH2-37
醉		drunk										2470	2654	deck:current tag:RSH is:suspended (hanzi:醉 or keyword:"ten" or keyword:"p.foot soldiers" or keyword:"follow" or keyword:"p.whiskey bottle" or keyword:"p.top hat" or keyword:"person")	15	RSH RSH2 RSH2-37 SameSimpTrad
碎		shattered										2471	2655	deck:current tag:RSH is:suspended (hanzi:碎 or keyword:"ten" or keyword:"mouth" or keyword:"factory" or keyword:"p.foot soldiers" or keyword:"follow" or keyword:"stone" or keyword:"p.top hat" or keyword:"person")	13	RSH RSH2 RSH2-37 SameSimpTrad
翠		emerald green										2472	2656	deck:current tag:RSH is:suspended (hanzi:翠 or keyword:"ten" or keyword:"p.foot soldiers" or keyword:"follow" or keyword:"p.top hat" or keyword:"person" or keyword:"feathers")	14	RSH RSH2 RSH2-37 SameSimpTrad
粹		unmixed										2473	2657	deck:current tag:RSH is:suspended (hanzi:粹 or keyword:"ten" or keyword:"p.foot soldiers" or keyword:"follow" or keyword:"rice" or keyword:"p.top hat" or keyword:"person")	14	RSH RSH2 RSH2-37 SameSimpTrad
p.夋		p.streetwalker										v2p162	2658		7	Primitive RSH RSH2 RSH2-37
酸		sour										2474	2659	deck:current tag:RSH is:suspended (hanzi:酸 or keyword:"consent (v.)" or keyword:"p.elbow" or keyword:"p.whiskey bottle" or keyword:"p.streetwalker" or keyword:"p.walking legs" or keyword:"youngster")	14	RSH RSH2 RSH2-37 SameSimpTrad
梭		shuttle (n.)										2475	2660	deck:current tag:RSH is:suspended (hanzi:梭 or keyword:"consent (v.)" or keyword:"tree" or keyword:"p.elbow" or keyword:"p.streetwalker" or keyword:"p.walking legs" or keyword:"youngster")	11	RSH RSH2 RSH2-37 SameSimpTrad
峻		lofty										2476	2661	deck:current tag:RSH is:suspended (hanzi:峻 or keyword:"consent (v.)" or keyword:"p.elbow" or keyword:"mountain" or keyword:"p.streetwalker" or keyword:"p.walking legs" or keyword:"youngster")	10	RSH RSH2 RSH2-37 SameSimpTrad
俊		handsome										2477	2662	deck:current tag:RSH is:suspended (hanzi:俊 or keyword:"consent (v.)" or keyword:"p.walking legs" or keyword:"p.elbow" or keyword:"p.streetwalker" or keyword:"person" or keyword:"youngster")	9	RSH RSH2 RSH2-37 SameSimpTrad
奠		found (v.)										2478	2663	deck:current tag:RSH is:suspended (hanzi:奠 or keyword:"p.whiskey bottle" or keyword:"chieftain" or keyword:"large" or keyword:"p.horns")	12	RSH RSH2 RSH2-37 SameSimpTrad
蹲		squat (v.)										2479	2664	deck:current tag:RSH is:suspended (hanzi:蹲 or keyword:"ten" or keyword:"mouth" or keyword:"stop (v.)" or keyword:"p.a drop of" or keyword:"chieftain" or keyword:"p.horns" or keyword:"p.whiskey bottle" or keyword:"lower leg" or keyword:"chinese inch")	19	RSH RSH2 RSH2-37 SameSimpTrad
逗		tease (v.)										2480	2665	deck:current tag:RSH is:suspended (hanzi:逗 or keyword:"p.road" or keyword:"beans")	10	RSH RSH2 RSH2-37 SameSimpTrad
橱	櫥	closet										2481	2666	deck:current tag:RSH is:suspended (hanzi:橱 or keyword:"ten" or keyword:"factory" or keyword:"p.a drop of" or keyword:"beans" or keyword:"tree" or keyword:"kitchen" or keyword:"chinese inch")	16	RSH RSH2 RSH2-37 Traditional
嘻		giggling										2482	2667	deck:current tag:RSH is:suspended (hanzi:嘻 or keyword:"soldier" or keyword:"mouth" or keyword:"beans" or keyword:"joyful" or keyword:"p.drum")	15	RSH RSH2 RSH2-37 SameSimpTrad
嘉		commend										2483	2668	deck:current tag:RSH is:suspended (hanzi:嘉 or keyword:"add" or keyword:"mouth" or keyword:"beans" or keyword:"soldier" or keyword:"p.drum" or keyword:"power" or keyword:"joyful")	14	RSH RSH2 RSH2-37 SameSimpTrad
盟		alliance										2484	2669	deck:current tag:RSH is:suspended (hanzi:盟 or keyword:"month" or keyword:"day" or keyword:"p.dish" or keyword:"bright")	13	RSH RSH2 RSH2-37 SameSimpTrad
孟		Mencius										2485	2670	deck:current tag:RSH is:suspended (hanzi:孟 or keyword:"child" or keyword:"p.dish")	8	RSH RSH2 RSH2-37 SameSimpTrad
猛		fierce										2486	2671	deck:current tag:RSH is:suspended (hanzi:猛 or keyword:"p.a drop of" or keyword:"p.dish" or keyword:"pooch" or keyword:"child" or keyword:"large" or keyword:"mencius")	11	RSH RSH2 RSH2-37 SameSimpTrad
盐	鹽	salt (n.)	yán									2487	2672	deck:current tag:RSH is:suspended (hanzi:盐 or keyword:"p.dish" or keyword:"p.walking stick" or keyword:"p.a drop of" or keyword:"divination" or keyword:"soil")	10	RSH RSH2 RSH2-37 Traditional
盔		helmet										2488	2673	deck:current tag:RSH is:suspended (hanzi:盔 or keyword:"p.by one's side" or keyword:"ashes" or keyword:"fire" or keyword:"ten" or keyword:"p.dish")	11	RSH RSH2 RSH2-37 SameSimpTrad
盒		small box										2489	2674	deck:current tag:RSH is:suspended (hanzi:盒 or keyword:"one" or keyword:"mouth" or keyword:"p.meeting" or keyword:"p.dish" or keyword:"fit (v.)" or keyword:"p.umbrella")	11	RSH RSH2 RSH2-37 SameSimpTrad
盛		flourishing										2490	2675	deck:current tag:RSH is:suspended (hanzi:盛 or keyword:"sword" or keyword:"p.dish" or keyword:"halberd" or keyword:"turn into" or keyword:"p.arrow" or keyword:"p.parade")	11	RSH RSH2 RSH2-37 SameSimpTrad
盏	盞	small cup										2491	2676	deck:current tag:RSH is:suspended (hanzi:盏 or keyword:"halberd" or keyword:"p.float" or keyword:"p.arrow" or keyword:"p.dish")	10	RSH RSH2 RSH2-37 Traditional
盗	盜	master thief										2492	2677	deck:current tag:RSH is:suspended (hanzi:盗 or keyword:"next" or keyword:"lack (v.)" or keyword:"p.ice" or keyword:"p.dish" or keyword:"water" or keyword:"person")	11	RSH RSH2 RSH2-37 Traditional
磕		collide with										2493	2678	deck:current tag:RSH is:suspended (hanzi:磕 or keyword:"mouth" or keyword:"factory" or keyword:"p.dish" or keyword:"p.elbow" or keyword:"stone" or keyword:"go" or keyword:"soil")	15	RSH RSH2 RSH2-37 SameSimpTrad
盈		replete										2494	2679	deck:current tag:RSH is:suspended (hanzi:盈 or keyword:"again" or keyword:"only then" or keyword:"p.dish")	9	RSH RSH2 RSH2-37 SameSimpTrad
盆		basin										2495	2680	deck:current tag:RSH is:suspended (hanzi:盆 or keyword:"sword" or keyword:"eight" or keyword:"p.dish" or keyword:"part (n./v.)")	9	RSH RSH2 RSH2-37 SameSimpTrad
蕴	蘊	amass										2496	2681	deck:current tag:RSH is:suspended (hanzi:蕴 or keyword:"p.flower" or keyword:"p.thread" or keyword:"day" or keyword:"p.dish" or keyword:"p.elbow")	15	RSH RSH2 RSH2-37 Traditional
p.<img src="rsh-bullfighter.jpg"/>		p.bullfighter										v2p164	2682		5	Primitive PrimitiveImage RSH RSH2 RSH2-37
鉴	鑑	probe (v.)										2497	2683	deck:current tag:RSH is:suspended (hanzi:鉴 or keyword:"sword" or keyword:"p.a drop of" or keyword:"gold" or keyword:"king" or keyword:"p.bullfighter" or keyword:"p.fencing foil" or keyword:"p.umbrella")	13	RSH RSH2 RSH2-37 Traditional
滥	濫	indiscriminate										2498	2684	deck:current tag:RSH is:suspended (hanzi:滥 or keyword:"sword" or keyword:"p.dish" or keyword:"p.a drop of" or keyword:"supervise" or keyword:"p.fencing foil" or keyword:"water" or keyword:"p.reclining")	13	RSH RSH2 RSH2-37 Traditional
p.尢		p.frankenbowser										V2p165-1	2685		3	Primitive RSH RSH2 RSH2-37
尴	尷	abashed										2499	2686	deck:current tag:RSH is:suspended (hanzi:尴 or keyword:"sword" or keyword:"p.dish" or keyword:"remarkable" or keyword:"p.a drop of" or keyword:"pooch" or keyword:"supervise" or keyword:"p.fencing foil" or keyword:"large" or keyword:"p.frankenbowser" or keyword:"youngster" or keyword:"p.reclining")	13	RSH RSH2 RSH2-37 Traditional
尬		embarrassed										2500	2687	deck:current tag:RSH is:suspended (hanzi:尬 or keyword:"p.crutches" or keyword:"remarkable" or keyword:"p.a drop of" or keyword:"introduce" or keyword:"pooch" or keyword:"large" or keyword:"p.frankenbowser" or keyword:"youngster" or keyword:"p.umbrella")	7	RSH RSH2 RSH2-37 SameSimpTrad
p.冘		p.frankenbowser rex										V2p165-2	2688		4	Primitive RSH RSH2 RSH2-37
沈		Shen										2501	2689	deck:current tag:RSH is:suspended (hanzi:沈 or keyword:"p.frankenbowser rex" or keyword:"p.a drop of" or keyword:"remarkable" or keyword:"large" or keyword:"pooch" or keyword:"p.crown" or keyword:"water" or keyword:"p.frankenbowser" or keyword:"youngster")	7	RSH RSH2 RSH2-37 SameSimpTrad
枕		pillow										2502	2690	deck:current tag:RSH is:suspended (hanzi:枕 or keyword:"p.frankenbowser rex" or keyword:"p.a drop of" or keyword:"remarkable" or keyword:"large" or keyword:"tree" or keyword:"pooch" or keyword:"p.crown" or keyword:"p.frankenbowser" or keyword:"youngster")	8	RSH RSH2 RSH2-37 SameSimpTrad
耽		indulge in										2503	2691	deck:current tag:RSH is:suspended (hanzi:耽 or keyword:"p.frankenbowser rex" or keyword:"p.a drop of" or keyword:"remarkable" or keyword:"large" or keyword:"pooch" or keyword:"p.crown" or keyword:"ear" or keyword:"p.frankenbowser" or keyword:"youngster")	10	RSH RSH2 RSH2-37 SameSimpTrad
衅	釁	quarrel (n.)										2504	2692	deck:current tag:RSH is:suspended (hanzi:衅 or keyword:"blood" or keyword:"p.a drop of" or keyword:"p.dish" or keyword:"one" or keyword:"half" or keyword:"two" or keyword:"p.horns" or keyword:"p.walking stick")	11	RSH RSH2 RSH2-37 Traditional
垦	墾	reclaim										2505	2693	deck:current tag:RSH is:suspended (hanzi:垦 or keyword:"soil" or keyword:"p.silver")	9	RSH RSH2 RSH2-37 Traditional
狠		ruthless										2506	2694	deck:current tag:RSH is:suspended (hanzi:狠 or keyword:"p.silver" or keyword:"pooch" or keyword:"p.a drop of" or keyword:"large")	9	RSH RSH2 RSH2-37 SameSimpTrad
恳	懇	wholeheartedly										2507	2695	deck:current tag:RSH is:suspended (hanzi:恳 or keyword:"heart" or keyword:"p.silver")	10	RSH RSH2 RSH2-37 Traditional
艰	艱	arduous										2508	2696	deck:current tag:RSH is:suspended (hanzi:艰 or keyword:"again" or keyword:"p.silver")	8	RSH RSH2 RSH2-37 Traditional
爵		upper crust										2509	2697	deck:current tag:RSH is:suspended (hanzi:爵 or keyword:"ten" or keyword:"p.sheaf" or keyword:"p.a drop of" or keyword:"claw (n.)" or keyword:"net" or keyword:"p.silver" or keyword:"chinese inch" or keyword:"p.hood")	17	RSH RSH2 RSH2-37 SameSimpTrad
嚼		chew (v.)										2510	2698	deck:current tag:RSH is:suspended (hanzi:嚼 or keyword:"ten" or keyword:"mouth" or keyword:"p.hood" or keyword:"p.a drop of" or keyword:"claw (n.)" or keyword:"net" or keyword:"upper crust" or keyword:"p.silver" or keyword:"chinese inch" or keyword:"p.sheaf")	20	RSH RSH2 RSH2-37 SameSimpTrad
卿		minister (n.) (govt official)										2511	2699	deck:current tag:RSH is:suspended (hanzi:卿 or keyword:"p.letter opener" or keyword:"sword" or keyword:"p.stamp" or keyword:"p.silver")	10	RSH RSH2 RSH2-37 SameSimpTrad
恨		hate (v.)										2512	2700	deck:current tag:RSH is:suspended (hanzi:恨 or keyword:"heart" or keyword:"p.silver")	9	RSH RSH2 RSH2-37 SameSimpTrad
朗		lucent										2513	2701	deck:current tag:RSH is:suspended (hanzi:朗 or keyword:"month" or keyword:"p.a drop of" or keyword:"high-quality" or keyword:"p.silver")	10	RSH RSH2 RSH2-37 SameSimpTrad
狼		wolf										2514	2702	deck:current tag:RSH is:suspended (hanzi:狼 or keyword:"high-quality" or keyword:"p.silver" or keyword:"pooch" or keyword:"p.a drop of" or keyword:"large")	10	RSH RSH2 RSH2-37 SameSimpTrad
粮	糧	provisions										2515	2703	deck:current tag:RSH is:suspended (hanzi:粮 or keyword:"rice" or keyword:"p.a drop of" or keyword:"high-quality" or keyword:"p.silver")	13	RSH RSH2 RSH2-37 Traditional
酿	釀	brew (v.)										2516	2704	deck:current tag:RSH is:suspended (hanzi:酿 or keyword:"p.whiskey bottle" or keyword:"p.a drop of" or keyword:"high-quality" or keyword:"p.silver")	14	RSH RSH2 RSH2-37 Traditional
饥	飢	starving										2517	2705	deck:current tag:RSH is:suspended (hanzi:饥 or keyword:"how many?" or keyword:"p.a drop of" or keyword:"high-quality" or keyword:"p.silver" or keyword:"food" or keyword:"p.umbrella")	5	RSH RSH2 RSH2-37 Traditional
饶	饒	spare (v.)										2518	2706	deck:current tag:RSH is:suspended (hanzi:饶 or keyword:"p.a drop of" or keyword:"yao" or keyword:"halberd" or keyword:"high-quality" or keyword:"p.arrow" or keyword:"youngster" or keyword:"p.silver" or keyword:"food" or keyword:"p.umbrella")	9	RSH RSH2 RSH2-37 Traditional
饰	飾	ornaments										2519	2707	deck:current tag:RSH is:suspended (hanzi:饰 or keyword:"p.a drop of" or keyword:"high-quality" or keyword:"towel" or keyword:"p.silver" or keyword:"p.reclining" or keyword:"food" or keyword:"p.umbrella")	8	RSH RSH2 RSH2-37 Traditional
饮	飲	beverage										2520	2708	deck:current tag:RSH is:suspended (hanzi:饮 or keyword:"lack (v.)" or keyword:"p.a drop of" or keyword:"high-quality" or keyword:"p.silver" or keyword:"person" or keyword:"food" or keyword:"p.umbrella")	7	RSH RSH2 RSH2-37 Traditional
蚀	蝕	eat away										2521	2709	deck:current tag:RSH is:suspended (hanzi:蚀 or keyword:"p.a drop of" or keyword:"insect" or keyword:"high-quality" or keyword:"p.silver" or keyword:"food" or keyword:"p.umbrella")	9	RSH RSH2 RSH2-37 Traditional
饱	飽	sated										2522	2710	deck:current tag:RSH is:suspended (hanzi:饱 or keyword:"p.bound up" or keyword:"wrap (v.)" or keyword:"p.a drop of" or keyword:"high-quality" or keyword:"already" or keyword:"p.silver" or keyword:"food" or keyword:"p.umbrella")	8	RSH RSH2 RSH2-37 Traditional
馒	饅	bread										2523	2711	deck:current tag:RSH is:suspended (hanzi:馒 or keyword:"p.sheaf" or keyword:"day" or keyword:"p.a drop of" or keyword:"again" or keyword:"high-quality" or keyword:"net" or keyword:"p.silver" or keyword:"p.hood" or keyword:"drawn out" or keyword:"food" or keyword:"p.umbrella")	14	RSH RSH2 RSH2-37 Traditional
饼	餅	cookie										2524	2712	deck:current tag:RSH is:suspended (hanzi:饼 or keyword:"open (v.)" or keyword:"p.a drop of" or keyword:"one" or keyword:"p.silver" or keyword:"two" or keyword:"high-quality" or keyword:"p.horns" or keyword:"combine" or keyword:"food" or keyword:"p.umbrella")	9	RSH RSH2 RSH2-37 Traditional
饺	餃	dumpling										2525	2713	deck:current tag:RSH is:suspended (hanzi:饺 or keyword:"mingle" or keyword:"p.a drop of" or keyword:"father" or keyword:"high-quality" or keyword:"p.silver" or keyword:"p.top hat" or keyword:"p.taskmaster" or keyword:"food" or keyword:"p.umbrella")	9	RSH RSH2 RSH2-37 Traditional
饿	餓	hungry										2526	2714	deck:current tag:RSH is:suspended (hanzi:饿 or keyword:"p.a drop of" or keyword:"p.miser" or keyword:"halberd" or keyword:"hand" or keyword:"high-quality" or keyword:"i" or keyword:"p.arrow" or keyword:"p.silver" or keyword:"food" or keyword:"p.umbrella")	10	RSH RSH2 RSH2-37 Traditional
溉		irrigate										2527	2715	deck:current tag:RSH is:suspended (hanzi:溉 or keyword:"p.waitress" or keyword:"since" or keyword:"water" or keyword:"p.silver")	12	RSH RSH2 RSH2-37 SameSimpTrad
慨		incensed										2528	2716	deck:current tag:RSH is:suspended (hanzi:慨 or keyword:"p.waitress" or keyword:"heart" or keyword:"since" or keyword:"p.silver")	12	RSH RSH2 RSH2-37 SameSimpTrad
苹	蘋	apple										2529	2717	deck:current tag:RSH is:suspended (hanzi:苹 or keyword:"p.flower" or keyword:"even")	8	RSH RSH2 RSH2-38 Traditional
萍		duckweed										2530	2718	deck:current tag:RSH is:suspended (hanzi:萍 or keyword:"sword" or keyword:"crimson" or keyword:"likewise" or keyword:"p.animal legs" or keyword:"water" or keyword:"p.top hat" or keyword:"soil")	11	RSH RSH2 RSH2-38 SameSimpTrad
秤		scale (n.)										2531	2719	deck:current tag:RSH is:suspended (hanzi:秤 or keyword:"even" or keyword:"standing grain")	10	RSH RSH2 RSH2-38 SameSimpTrad
淆		confuse										2532	2720	deck:current tag:RSH is:suspended (hanzi:淆 or keyword:"ten" or keyword:"possess" or keyword:"month" or keyword:"p.by one's side" or keyword:"water" or keyword:"p.sheaf")	11	RSH RSH2 RSH2-38 SameSimpTrad
艾		Chinese mugwort										2533	2721	deck:current tag:RSH is:suspended (hanzi:艾 or keyword:"p.flower" or keyword:"p.sheaf")	5	RSH RSH2 RSH2-38 SameSimpTrad
哎		good grief!										2534	2722	deck:current tag:RSH is:suspended (hanzi:哎 or keyword:"p.flower" or keyword:"mouth" or keyword:"p.sheaf" or keyword:"chinese mugwort")	8	RSH RSH2 RSH2-38 SameSimpTrad
赵	趙	Zhao	<span class="tone4">zhào</span><!--zhao-->									2535	2723	deck:current tag:RSH is:suspended (hanzi:赵 or keyword:"one" or keyword:"correct" or keyword:"stop (v.)" or keyword:"walk" or keyword:"soil" or keyword:"p.sheaf" or keyword:"p.mending")	9	FSI-StandardChinese-ORN1 RSH RSH2 RSH2-38 Traditional
攀		climb (v.)										2536	2724	deck:current tag:RSH is:suspended (hanzi:攀 or keyword:"tree" or keyword:"hand" or keyword:"p.sheaf" or keyword:"large" or keyword:"woods")	19	RSH RSH2 RSH2-38 SameSimpTrad
刹	剎	brake (v.)										2537	2725	deck:current tag:RSH is:suspended (hanzi:刹 or keyword:"kill" or keyword:"p.sheaf" or keyword:"sword" or keyword:"tree")	8	RSH RSH2 RSH2-38 Traditional
枫	楓	maple										2538	2726	deck:current tag:RSH is:suspended (hanzi:枫 or keyword:"tree" or keyword:"how many?" or keyword:"p.sheaf" or keyword:"wind")	8	RSH RSH2 RSH2-38 Traditional
钢	鋼	steel										2539	2727	deck:current tag:RSH is:suspended (hanzi:钢 or keyword:"p.sheaf" or keyword:"p.a drop of" or keyword:"ridge of a hill" or keyword:"king" or keyword:"gold" or keyword:"p.hood" or keyword:"p.umbrella")	9	RSH RSH2 RSH2-38 Traditional
岗	崗	hillock										2540	2728	deck:current tag:RSH is:suspended (hanzi:岗 or keyword:"mountain" or keyword:"ridge of a hill" or keyword:"p.hood" or keyword:"p.sheaf")	7	RSH RSH2 RSH2-38 Traditional
纲	綱	guidelines										2541	2729	deck:current tag:RSH is:suspended (hanzi:纲 or keyword:"ridge of a hill" or keyword:"p.thread" or keyword:"p.hood" or keyword:"p.sheaf" or keyword:"p.elbow")	7	RSH RSH2 RSH2-38 Traditional
屯		stockpile (v.)										2542	2730	deck:current tag:RSH is:suspended (hanzi:屯 or keyword:"second" or keyword:"one" or keyword:"p.pit")	4	RSH RSH2 RSH2-38 SameSimpTrad
吨	噸	ton										2543	2731	deck:current tag:RSH is:suspended (hanzi:吨 or keyword:"second" or keyword:"one" or keyword:"mouth" or keyword:"p.pit" or keyword:"stockpile (v.)")	7	RSH RSH2 RSH2-38 Traditional
顿	頓	pause (n./v.)										2544	2732	deck:current tag:RSH is:suspended (hanzi:顿 or keyword:"one" or keyword:"p.a drop of" or keyword:"p.animal legs" or keyword:"p.pit" or keyword:"stockpile (v.)" or keyword:"eye" or keyword:"page" or keyword:"second" or keyword:"shellfish")	10	RSH RSH2 RSH2-38 Traditional
纯	純	unadulterated										2545	2733	deck:current tag:RSH is:suspended (hanzi:纯 or keyword:"one" or keyword:"p.pit" or keyword:"stockpile (v.)" or keyword:"p.elbow" or keyword:"p.thread" or keyword:"second")	7	RSH RSH2 RSH2-38 Traditional
齿	齒	teeth										2546	2734	deck:current tag:RSH is:suspended (hanzi:齿 or keyword:"stop (v.)" or keyword:"p.pit" or keyword:"person")	8	RSH RSH2 RSH2-38 Traditional
